transaction_id,account_id,transaction_type,merchant_name,transaction_amount,transaction_status,transaction_timestamp,decline_reason
TXN00003754,ACC0000531,PURCHASE,Myntra,24212.85,APPROVED,2026-07-05 20:09:48.036829,
TXN00003755,ACC0000073,PURCHASE,DMart,54403.99,APPROVED,2026-06-29 19:10:48.036829,
TXN00003756,ACC0000617,TRANSFER,BookMyShow,48714.86,APPROVED,2026-07-23 21:55:48.036829,
TXN00003757,ACC0000278,TRANSFER,Ola,39653.34,APPROVED,2026-05-30 02:17:48.036829,
TXN00003758,ACC0000339,PAYMENT,Croma,33183.63,APPROVED,2026-06-01 14:45:48.036829,
TXN00003759,ACC0000196,PAYMENT,Zomato,66113.29,APPROVED,2026-04-04 10:05:48.036829,
TXN00003760,CARD000233,PURCHASE,Swiggy,33542.49,APPROVED,2026-07-04 06:28:48.036829,
TXN00003761,CARD000199,PURCHASE,Reliance Digital,10958.2,APPROVED,2026-06-08 19:54:48.036829,
TXN00003762,ACC0000032,PURCHASE,Amazon India,65720.67,APPROVED,2026-06-05 10:07:48.036829,
TXN00003763,ACC0000172,PAYMENT,Apollo Pharmacy,72969.18,PENDING,2026-04-24 15:10:48.036829,
TXN00003764,ACC0000536,WITHDRAWAL,Amazon India,8388.53,APPROVED,2026-05-19 15:33:48.036829,
TXN00003765,ACC0000600,DEPOSIT,BookMyShow,40727.77,APPROVED,2026-07-12 17:33:48.036829,
TXN00003766,ACC0000690,PAYMENT,Ola,38065.87,APPROVED,2026-04-01 09:43:48.036829,
TXN00003767,CARD000213,PURCHASE,Myntra,66504.26,APPROVED,2026-06-16 13:24:48.036829,
TXN00003768,CARD000077,PURCHASE,Myntra,35123.58,APPROVED,2026-06-14 08:02:48.036829,
TXN00003769,ACC0000235,WITHDRAWAL,Myntra,41571.62,APPROVED,2026-07-21 17:47:48.036829,
TXN00003770,ACC0000043,PAYMENT,Tata CLiQ,51801.42,APPROVED,2026-04-08 03:49:48.036829,
TXN00003771,CARD000144,PURCHASE,DMart,22914.17,PENDING,2026-06-13 20:14:48.036829,
TXN00003772,ACC0000422,PURCHASE,Myntra,33307.09,PENDING,2026-04-20 18:58:48.036829,
TXN00003773,CARD000136,PURCHASE,Swiggy,18767.01,DECLINED,2026-04-22 09:19:48.036829,CARD_BLOCKED
TXN00003774,ACC0000640,WITHDRAWAL,BookMyShow,47337.82,APPROVED,2026-04-01 23:55:48.036829,
TXN00003775,ACC0000690,PAYMENT,BookMyShow,18043.02,APPROVED,2026-07-16 10:01:48.036829,
TXN00003776,CARD000030,PURCHASE,Amazon India,19074.96,APPROVED,2026-07-18 15:15:48.036829,
TXN00003777,CARD000151,PURCHASE,Flipkart,23626.24,APPROVED,2026-05-04 17:53:48.036829,
TXN00003778,ACC0000208,DEPOSIT,Tata CLiQ,19148.87,APPROVED,2026-06-11 15:02:48.036829,
TXN00003779,ACC0000590,DEPOSIT,Croma,41333.17,APPROVED,2026-04-18 19:33:48.036829,
TXN00003780,CARD000289,PURCHASE,Nykaa,62107.71,APPROVED,2026-06-21 14:51:48.036829,
TXN00003781,CARD000230,PURCHASE,Swiggy,26910.27,APPROVED,2026-05-26 14:58:48.036829,
TXN00003782,ACC0000293,PAYMENT,DMart,5962.86,APPROVED,2026-05-21 14:43:48.036829,
TXN00003783,CARD000209,PURCHASE,DMart,44344.99,DECLINED,2026-04-29 03:18:48.036829,SUSPECTED_FRAUD
TXN00003784,ACC0000620,PURCHASE,IRCTC,50658.33,APPROVED,2026-04-16 18:31:48.036829,
TXN00003785,ACC0000545,PAYMENT,Myntra,54280.47,APPROVED,2026-07-16 17:23:48.036829,
TXN00003786,CARD000176,PURCHASE,IRCTC,58357.84,APPROVED,2026-06-29 11:46:48.036829,
TXN00003787,CARD000101,PURCHASE,BigBasket,45265.92,APPROVED,2026-06-03 02:46:48.036829,
TXN00003788,ACC0000048,TRANSFER,Nykaa,9814.96,APPROVED,2026-06-25 15:59:48.036829,
TXN00003789,CARD000159,PURCHASE,Croma,50317.5,APPROVED,2026-05-19 00:15:48.036829,
TXN00003790,ACC0000595,PAYMENT,Myntra,4812.28,APPROVED,2026-04-25 20:02:48.036829,
TXN00003791,CARD000025,PURCHASE,Reliance Digital,23657.45,APPROVED,2026-07-15 23:25:48.036829,
TXN00003792,CARD000197,PURCHASE,Swiggy,25534.46,APPROVED,2026-04-04 02:15:48.036829,
TXN00003793,CARD000168,PURCHASE,Myntra,20274.24,APPROVED,2026-04-04 09:03:48.036829,
TXN00003794,ACC0000104,PURCHASE,Tata CLiQ,4502.73,APPROVED,2026-04-29 08:49:48.036829,
TXN00003795,ACC0000611,WITHDRAWAL,Nykaa,58767.03,APPROVED,2026-04-03 22:38:48.036829,
TXN00003796,CARD000219,PURCHASE,Croma,17152.49,APPROVED,2026-06-29 13:50:48.036829,
TXN00003797,CARD000221,PURCHASE,MakeMyTrip,74150.36,APPROVED,2026-04-05 09:33:48.036829,
TXN00003798,CARD000256,PURCHASE,Reliance Digital,51350.36,APPROVED,2026-04-21 23:29:48.036829,
TXN00003799,CARD000130,PURCHASE,Flipkart,24926.26,APPROVED,2026-05-29 19:28:48.036829,
TXN00003800,ACC0000135,PURCHASE,Croma,55787.15,APPROVED,2026-05-30 12:02:48.036829,
TXN00003801,ACC0000597,WITHDRAWAL,Amazon India,67710.99,DECLINED,2026-06-24 23:19:48.036829,INSUFFICIENT_FUNDS
TXN00003802,CARD000008,PURCHASE,MakeMyTrip,23831.08,APPROVED,2026-07-14 16:20:48.036829,
TXN00003803,ACC0000007,PURCHASE,Ola,10703.59,APPROVED,2026-06-02 18:52:48.036829,
TXN00003804,ACC0000013,DEPOSIT,Myntra,14509.9,APPROVED,2026-06-06 17:53:48.036829,
TXN00003805,CARD000272,PURCHASE,Swiggy,11753.7,APPROVED,2026-06-17 19:47:48.036829,
TXN00003806,CARD000146,PURCHASE,Nykaa,74179.87,APPROVED,2026-04-21 16:46:48.036829,
TXN00003807,ACC0000047,DEPOSIT,BookMyShow,44083.64,APPROVED,2026-06-24 01:20:48.036829,
TXN00003808,ACC0000094,WITHDRAWAL,Tata CLiQ,45073.88,PENDING,2026-04-06 09:46:48.036829,
TXN00003809,CARD000245,PURCHASE,Apollo Pharmacy,32290.24,APPROVED,2026-07-17 11:51:48.036829,
TXN00003810,CARD000082,PURCHASE,DMart,61367.27,DECLINED,2026-06-06 12:49:48.036829,MERCHANT_NOT_SUPPORTED
TXN00003811,ACC0000470,TRANSFER,Jio Recharge,35172.86,APPROVED,2026-04-12 01:18:48.036829,
TXN00003812,ACC0000217,PAYMENT,MakeMyTrip,14825.34,APPROVED,2026-04-14 01:04:48.036829,
TXN00003813,ACC0000465,PURCHASE,Nykaa,22629.74,APPROVED,2026-07-13 20:41:48.036829,
TXN00003814,ACC0000238,DEPOSIT,Zomato,51383.89,APPROVED,2026-05-04 10:59:48.036829,
TXN00003815,CARD000176,PURCHASE,BigBasket,31604.53,APPROVED,2026-06-26 17:52:48.036829,
TXN00003816,CARD000220,PURCHASE,IRCTC,63454.64,APPROVED,2026-05-05 19:25:48.036829,
TXN00003817,CARD000078,PURCHASE,Reliance Digital,61903.81,DECLINED,2026-06-18 03:46:48.036829,EXPIRED_CARD
TXN00003818,CARD000014,PURCHASE,Flipkart,7209.18,APPROVED,2026-07-18 12:40:48.036829,
TXN00003819,CARD000117,PURCHASE,Amazon India,8812.94,APPROVED,2026-07-14 06:27:48.036829,
TXN00003820,ACC0000412,PURCHASE,Myntra,20329.98,APPROVED,2026-06-03 04:27:48.036829,
TXN00003821,ACC0000458,PAYMENT,Reliance Digital,8142.8,APPROVED,2026-04-04 05:43:48.036829,
TXN00003822,CARD000049,PURCHASE,Amazon India,69325.37,APPROVED,2026-04-11 00:15:48.036829,
TXN00003823,CARD000154,PURCHASE,Uber,70061.56,APPROVED,2026-05-06 01:46:48.036829,
TXN00003824,ACC0000515,DEPOSIT,Uber,74757.58,APPROVED,2026-05-02 13:14:48.036829,
TXN00003825,ACC0000464,PURCHASE,Croma,72286.76,APPROVED,2026-07-04 00:35:48.036829,
TXN00003826,CARD000191,PURCHASE,Flipkart,56552.69,APPROVED,2026-07-14 03:42:48.036829,
TXN00003827,ACC0000430,DEPOSIT,Uber,67967.35,APPROVED,2026-06-19 17:05:48.036829,
TXN00003828,ACC0000314,TRANSFER,Croma,39769.61,APPROVED,2026-04-19 06:23:48.036829,
TXN00003829,CARD000069,PURCHASE,BookMyShow,37258.65,APPROVED,2026-05-01 09:15:48.036829,
TXN00003830,CARD000116,PURCHASE,Apollo Pharmacy,22901.62,APPROVED,2026-07-23 12:22:48.036829,
TXN00003831,ACC0000147,WITHDRAWAL,DMart,43644.86,APPROVED,2026-04-16 16:29:48.036829,
TXN00003832,CARD000041,PURCHASE,BigBasket,64863.67,APPROVED,2026-03-31 12:29:48.036829,
TXN00003833,ACC0000477,TRANSFER,BigBasket,619.4,APPROVED,2026-06-13 05:56:48.036829,
TXN00003834,ACC0000207,PURCHASE,Zomato,62839.7,APPROVED,2026-04-28 10:23:48.036829,
TXN00003835,ACC0000263,WITHDRAWAL,Croma,9905.71,APPROVED,2026-06-12 13:31:48.036829,
TXN00003836,ACC0000570,WITHDRAWAL,BigBasket,23164.98,APPROVED,2026-05-14 23:12:48.036829,
TXN00003837,CARD000288,PURCHASE,Swiggy,71667.3,APPROVED,2026-06-11 19:41:48.036829,
TXN00003838,CARD000299,PURCHASE,Swiggy,62849.33,APPROVED,2026-07-09 09:10:48.036829,
TXN00003839,ACC0000692,WITHDRAWAL,Amazon India,60699.34,APPROVED,2026-03-30 08:25:48.036829,
TXN00003840,CARD000195,PURCHASE,DMart,62183.46,APPROVED,2026-04-10 21:21:48.036829,
TXN00003841,CARD000185,PURCHASE,Amazon India,52648.65,APPROVED,2026-06-17 16:29:48.036829,
TXN00003842,CARD000135,PURCHASE,BookMyShow,44974.83,APPROVED,2026-04-01 12:18:48.036829,
TXN00003843,ACC0000591,WITHDRAWAL,MakeMyTrip,47766.59,DECLINED,2026-04-25 11:06:48.036829,DAILY_LIMIT_EXCEEDED
TXN00003844,CARD000269,PURCHASE,Swiggy,68454.57,DECLINED,2026-05-23 04:35:48.036829,INCORRECT_CVV
TXN00003845,ACC0000044,WITHDRAWAL,Zomato,46536.05,APPROVED,2026-07-18 15:15:48.036829,
TXN00003846,ACC0000333,DEPOSIT,Tata CLiQ,16465.14,APPROVED,2026-05-23 21:11:48.036829,
TXN00003847,CARD000085,PURCHASE,Ola,33397.5,APPROVED,2026-06-23 13:25:48.036829,
TXN00003848,ACC0000617,PURCHASE,BookMyShow,24752.75,DECLINED,2026-07-04 13:53:48.036829,INSUFFICIENT_FUNDS
TXN00003849,ACC0000284,WITHDRAWAL,Myntra,22507.03,APPROVED,2026-05-01 14:23:48.036829,
TXN00003850,ACC0000315,WITHDRAWAL,Jio Recharge,54899.85,APPROVED,2026-06-14 21:00:48.036829,
TXN00003851,CARD000095,PURCHASE,Amazon India,34298.39,APPROVED,2026-07-07 00:27:48.036829,
TXN00003852,CARD000140,PURCHASE,Apollo Pharmacy,12445.87,APPROVED,2026-06-28 04:09:48.036829,
TXN00003853,CARD000064,PURCHASE,Flipkart,69178.47,APPROVED,2026-06-20 10:03:48.036829,
TXN00003854,ACC0000423,DEPOSIT,Croma,66552.22,DECLINED,2026-05-31 18:28:48.036829,DAILY_LIMIT_EXCEEDED
TXN00003855,ACC0000698,PURCHASE,Jio Recharge,37871.57,APPROVED,2026-06-27 19:58:48.036829,
TXN00003856,ACC0000442,DEPOSIT,MakeMyTrip,24128.02,DECLINED,2026-06-21 15:32:48.036829,INVALID_PIN
TXN00003857,ACC0000097,WITHDRAWAL,Jio Recharge,51457.98,APPROVED,2026-05-10 04:39:48.036829,
TXN00003858,CARD000107,PURCHASE,Swiggy,5852.88,PENDING,2026-04-09 11:54:48.036829,
TXN00003859,ACC0000684,PAYMENT,BigBasket,45371.46,APPROVED,2026-05-25 16:17:48.036829,
TXN00003860,ACC0000637,PAYMENT,Reliance Digital,7381.11,APPROVED,2026-07-03 04:56:48.036829,
TXN00003861,ACC0000635,PURCHASE,Zomato,19320.51,APPROVED,2026-06-13 08:26:48.036829,
TXN00003862,CARD000180,PURCHASE,Reliance Digital,30388.84,APPROVED,2026-05-13 11:23:48.036829,
TXN00003863,ACC0000136,PURCHASE,Uber,8794.33,APPROVED,2026-06-27 13:42:48.036829,
TXN00003864,CARD000228,PURCHASE,Zomato,31386.61,APPROVED,2026-06-29 23:49:48.036829,
TXN00003865,ACC0000585,DEPOSIT,Uber,27490.8,DECLINED,2026-06-10 06:21:48.036829,DAILY_LIMIT_EXCEEDED
TXN00003866,CARD000093,PURCHASE,MakeMyTrip,52969.97,APPROVED,2026-06-06 11:12:48.036829,
TXN00003867,ACC0000333,PURCHASE,Zomato,48142.0,PENDING,2026-07-11 08:48:48.036829,
TXN00003868,ACC0000002,PURCHASE,Uber,6696.47,APPROVED,2026-05-03 16:34:48.036829,
TXN00003869,ACC0000299,WITHDRAWAL,BookMyShow,28584.96,APPROVED,2026-07-12 14:28:48.036829,
TXN00003870,CARD000053,PURCHASE,Zomato,53833.9,APPROVED,2026-05-20 08:20:48.036829,
TXN00003871,ACC0000687,DEPOSIT,Reliance Digital,29171.89,APPROVED,2026-05-31 19:06:48.036829,
TXN00003872,ACC0000650,DEPOSIT,Reliance Digital,5478.42,APPROVED,2026-04-06 04:25:48.036829,
TXN00003873,ACC0000435,PAYMENT,Swiggy,53945.47,DECLINED,2026-07-17 13:19:48.036829,ACCOUNT_FROZEN
TXN00003874,ACC0000355,PAYMENT,Nykaa,72201.68,PENDING,2026-07-17 02:54:48.036829,
TXN00003875,ACC0000258,TRANSFER,Apollo Pharmacy,68838.1,APPROVED,2026-07-22 22:02:48.036829,
TXN00003876,ACC0000038,WITHDRAWAL,Swiggy,40318.85,APPROVED,2026-07-05 12:19:48.036829,
TXN00003877,ACC0000201,TRANSFER,IRCTC,63152.25,APPROVED,2026-05-26 12:18:48.036829,
TXN00003878,CARD000109,PURCHASE,BigBasket,28817.85,APPROVED,2026-06-23 23:38:48.036829,
TXN00003879,CARD000259,PURCHASE,DMart,52694.98,APPROVED,2026-05-29 21:02:48.036829,
TXN00003880,ACC0000036,WITHDRAWAL,Zomato,12729.92,APPROVED,2026-04-07 08:15:48.036829,
TXN00003881,ACC0000642,PURCHASE,Amazon India,64831.02,APPROVED,2026-05-13 07:14:48.036829,
TXN00003882,CARD000103,PURCHASE,Croma,62494.66,DECLINED,2026-07-01 21:02:48.036829,CARD_BLOCKED
TXN00003883,ACC0000058,WITHDRAWAL,Apollo Pharmacy,46712.8,APPROVED,2026-05-17 10:35:48.036829,
TXN00003884,ACC0000144,DEPOSIT,DMart,55047.75,APPROVED,2026-04-05 15:43:48.036829,
TXN00003885,CARD000083,PURCHASE,IRCTC,73990.07,APPROVED,2026-06-21 15:50:48.036829,
TXN00003886,CARD000221,PURCHASE,Ola,56053.7,APPROVED,2026-05-27 09:31:48.036829,
TXN00003887,CARD000032,PURCHASE,DMart,55062.69,APPROVED,2026-04-24 05:52:48.036829,
TXN00003888,CARD000245,PURCHASE,Ola,24459.76,APPROVED,2026-06-29 13:30:48.036829,
TXN00003889,CARD000071,PURCHASE,DMart,26613.47,APPROVED,2026-06-09 19:03:48.036829,
TXN00003890,ACC0000611,DEPOSIT,Swiggy,59495.19,APPROVED,2026-05-11 14:03:48.036829,
TXN00003891,ACC0000565,TRANSFER,Reliance Digital,21485.36,APPROVED,2026-04-10 04:17:48.036829,
TXN00003892,CARD000148,PURCHASE,Flipkart,20732.45,APPROVED,2026-05-21 10:34:48.036829,
TXN00003893,ACC0000606,TRANSFER,Jio Recharge,41739.87,APPROVED,2026-04-13 17:30:48.036829,
TXN00003894,ACC0000109,TRANSFER,Zomato,62994.45,APPROVED,2026-06-10 10:48:48.036829,
TXN00003895,ACC0000168,PAYMENT,Croma,43013.75,APPROVED,2026-06-26 21:23:48.036829,
TXN00003896,ACC0000573,WITHDRAWAL,Myntra,46315.78,APPROVED,2026-05-26 13:53:48.036829,
TXN00003897,ACC0000007,PAYMENT,Croma,2819.39,APPROVED,2026-07-06 10:52:48.036829,
TXN00003898,ACC0000190,WITHDRAWAL,Myntra,9123.43,APPROVED,2026-06-03 18:48:48.036829,
TXN00003899,CARD000251,PURCHASE,Jio Recharge,71461.73,APPROVED,2026-03-27 11:34:48.036829,
TXN00003900,ACC0000130,PAYMENT,Swiggy,41981.02,APPROVED,2026-03-29 01:23:48.036829,
TXN00003901,ACC0000655,WITHDRAWAL,BookMyShow,7996.48,APPROVED,2026-05-26 20:19:48.036829,
TXN00003902,CARD000091,PURCHASE,Nykaa,3928.11,APPROVED,2026-05-14 05:09:48.036829,
TXN00003903,CARD000166,PURCHASE,Tata CLiQ,6729.72,APPROVED,2026-06-08 01:10:48.036829,
TXN00003904,CARD000247,PURCHASE,MakeMyTrip,74655.67,APPROVED,2026-04-05 18:56:48.036829,
TXN00003905,ACC0000618,TRANSFER,BookMyShow,55590.43,APPROVED,2026-07-16 16:12:48.036829,
TXN00003906,ACC0000651,PAYMENT,Uber,64653.21,APPROVED,2026-07-21 00:15:48.036829,
TXN00003907,ACC0000487,PAYMENT,Ola,67265.12,APPROVED,2026-06-15 04:48:48.036829,
TXN00003908,CARD000179,PURCHASE,Uber,64914.72,APPROVED,2026-06-12 22:26:48.036829,
TXN00003909,CARD000248,PURCHASE,Jio Recharge,40902.96,APPROVED,2026-06-05 16:13:48.036829,
TXN00003910,CARD000178,PURCHASE,Nykaa,66063.6,APPROVED,2026-06-23 15:14:48.036829,
TXN00003911,ACC0000197,PURCHASE,BookMyShow,44380.28,APPROVED,2026-04-02 09:09:48.036829,
TXN00003912,CARD000049,PURCHASE,Flipkart,52914.29,APPROVED,2026-04-24 21:42:48.036829,
TXN00003913,ACC0000071,TRANSFER,Croma,48110.75,APPROVED,2026-04-12 03:19:48.036829,
TXN00003914,ACC0000128,WITHDRAWAL,Jio Recharge,67806.36,DECLINED,2026-05-25 17:04:48.036829,INSUFFICIENT_FUNDS
TXN00003915,CARD000107,PURCHASE,Amazon India,39866.43,APPROVED,2026-05-16 12:28:48.036829,
TXN00003916,ACC0000680,TRANSFER,Jio Recharge,44551.06,APPROVED,2026-04-12 01:59:48.036829,
TXN00003917,ACC0000023,WITHDRAWAL,Tata CLiQ,13265.13,APPROVED,2026-07-24 17:24:48.036829,
TXN00003918,CARD000227,PURCHASE,Croma,9746.52,APPROVED,2026-04-01 16:16:48.036829,
TXN00003919,ACC0000317,TRANSFER,BookMyShow,1567.47,APPROVED,2026-06-19 03:27:48.036829,
TXN00003920,ACC0000078,PAYMENT,Apollo Pharmacy,6113.05,APPROVED,2026-06-10 05:19:48.036829,
TXN00003921,ACC0000502,PAYMENT,Flipkart,62415.91,APPROVED,2026-06-29 09:54:48.036829,
TXN00003922,ACC0000003,WITHDRAWAL,Zomato,37691.86,APPROVED,2026-05-17 20:10:48.036829,
TXN00003923,CARD000122,PURCHASE,Amazon India,32097.42,DECLINED,2026-06-02 08:39:48.036829,INSUFFICIENT_CREDIT_LIMIT
TXN00003924,CARD000125,PURCHASE,Nykaa,6617.85,APPROVED,2026-03-29 08:38:48.036829,
TXN00003925,CARD000241,PURCHASE,DMart,47654.32,APPROVED,2026-07-03 05:13:48.036829,
TXN00003926,ACC0000515,DEPOSIT,Nykaa,14218.42,APPROVED,2026-07-02 21:48:48.036829,
TXN00003927,CARD000014,PURCHASE,Uber,51326.51,APPROVED,2026-04-10 06:23:48.036829,
TXN00003928,ACC0000490,WITHDRAWAL,Amazon India,67798.6,APPROVED,2026-05-15 11:18:48.036829,
TXN00003929,ACC0000169,WITHDRAWAL,MakeMyTrip,7820.17,APPROVED,2026-06-27 13:06:48.036829,
TXN00003930,CARD000143,PURCHASE,Zomato,16644.39,APPROVED,2026-06-19 04:09:48.036829,
TXN00003931,ACC0000395,PAYMENT,BookMyShow,4459.54,APPROVED,2026-06-03 18:52:48.036829,
TXN00003932,ACC0000565,WITHDRAWAL,BookMyShow,54723.24,APPROVED,2026-07-12 08:19:48.036829,
TXN00003933,ACC0000464,PAYMENT,Croma,975.48,APPROVED,2026-07-16 12:31:48.036829,
TXN00003934,CARD000217,PURCHASE,Zomato,1645.92,APPROVED,2026-04-20 10:34:48.036829,
TXN00003935,CARD000111,PURCHASE,Uber,35703.87,DECLINED,2026-04-04 01:50:48.036829,EXPIRED_CARD
TXN00003936,ACC0000306,WITHDRAWAL,Flipkart,28413.01,APPROVED,2026-06-06 17:37:48.036829,
TXN00003937,ACC0000311,PURCHASE,Myntra,31818.51,APPROVED,2026-03-29 16:38:48.036829,
TXN00003938,ACC0000258,PURCHASE,DMart,61989.38,DECLINED,2026-05-11 09:00:48.036829,DAILY_LIMIT_EXCEEDED
TXN00003939,ACC0000652,DEPOSIT,Amazon India,42711.09,APPROVED,2026-04-08 03:35:48.036829,
TXN00003940,ACC0000427,PURCHASE,IRCTC,68707.19,APPROVED,2026-07-18 13:43:48.036829,
TXN00003941,ACC0000363,WITHDRAWAL,Nykaa,32230.79,APPROVED,2026-07-07 12:56:48.036829,
TXN00003942,ACC0000140,PAYMENT,IRCTC,27178.05,APPROVED,2026-06-26 19:35:48.036829,
TXN00003943,CARD000196,PURCHASE,DMart,26400.88,APPROVED,2026-06-13 21:57:48.036829,
TXN00003944,CARD000089,PURCHASE,Zomato,9751.47,APPROVED,2026-06-02 12:49:48.036829,
TXN00003945,CARD000214,PURCHASE,BigBasket,6356.25,APPROVED,2026-06-12 13:51:48.036829,
TXN00003946,CARD000248,PURCHASE,BigBasket,48566.56,APPROVED,2026-07-11 14:25:48.036829,
TXN00003947,CARD000176,PURCHASE,BookMyShow,66502.15,DECLINED,2026-07-14 08:13:48.036829,EXPIRED_CARD
TXN00003948,ACC0000065,DEPOSIT,Myntra,70562.54,DECLINED,2026-04-20 22:50:48.036829,ACCOUNT_FROZEN
TXN00003949,CARD000288,PURCHASE,Amazon India,30505.6,APPROVED,2026-05-05 01:13:48.036829,
TXN00003950,CARD000264,PURCHASE,Myntra,67179.31,APPROVED,2026-04-12 22:25:48.036829,
TXN00003951,CARD000024,PURCHASE,Ola,3522.15,APPROVED,2026-04-08 09:45:48.036829,
TXN00003952,CARD000187,PURCHASE,Tata CLiQ,11833.79,APPROVED,2026-06-09 08:18:48.036829,
TXN00003953,CARD000010,PURCHASE,BookMyShow,39728.8,APPROVED,2026-05-15 00:45:48.036829,
TXN00003954,ACC0000512,PURCHASE,Swiggy,71194.74,PENDING,2026-04-18 19:02:48.036829,
TXN00003955,ACC0000590,WITHDRAWAL,Uber,15592.24,APPROVED,2026-07-22 10:07:48.036829,
TXN00003956,CARD000213,PURCHASE,Myntra,43059.75,APPROVED,2026-05-04 14:44:48.036829,
TXN00003957,CARD000107,PURCHASE,Croma,7237.52,APPROVED,2026-06-20 01:03:48.036829,
TXN00003958,CARD000050,PURCHASE,BookMyShow,40279.61,APPROVED,2026-06-19 21:59:48.036829,
TXN00003959,CARD000274,PURCHASE,Flipkart,35618.22,APPROVED,2026-07-24 07:16:48.036829,
TXN00003960,ACC0000505,PURCHASE,MakeMyTrip,36782.74,APPROVED,2026-05-07 15:08:48.036829,
TXN00003961,ACC0000635,WITHDRAWAL,Reliance Digital,36795.41,APPROVED,2026-06-28 21:54:48.036829,
TXN00003962,CARD000135,PURCHASE,Myntra,54111.05,DECLINED,2026-07-14 09:11:48.036829,MERCHANT_NOT_SUPPORTED
TXN00003963,ACC0000322,PAYMENT,BookMyShow,53548.85,APPROVED,2026-07-19 22:02:48.036829,
TXN00003964,CARD000297,PURCHASE,MakeMyTrip,50242.87,APPROVED,2026-06-07 04:31:48.036829,
TXN00003965,ACC0000494,DEPOSIT,Reliance Digital,63902.96,APPROVED,2026-05-16 06:38:48.036829,
TXN00003966,ACC0000010,DEPOSIT,Croma,72800.64,APPROVED,2026-04-17 15:48:48.036829,
TXN00003967,ACC0000212,PURCHASE,Ola,54947.33,APPROVED,2026-06-05 08:54:48.036829,
TXN00003968,ACC0000289,WITHDRAWAL,Ola,49965.03,APPROVED,2026-04-01 18:12:48.036829,
TXN00003969,ACC0000553,TRANSFER,Myntra,227.56,APPROVED,2026-07-15 05:29:48.036829,
TXN00003970,ACC0000290,PURCHASE,Flipkart,17982.53,APPROVED,2026-05-04 14:38:48.036829,
TXN00003971,ACC0000306,PAYMENT,BigBasket,33077.74,APPROVED,2026-03-28 12:05:48.036829,
TXN00003972,ACC0000324,DEPOSIT,Flipkart,44024.52,DECLINED,2026-06-11 18:57:48.036829,SUSPECTED_FRAUD
TXN00003973,CARD000103,PURCHASE,BookMyShow,1988.64,APPROVED,2026-07-11 21:30:48.036829,
TXN00003974,CARD000298,PURCHASE,BigBasket,30937.92,DECLINED,2026-05-29 16:21:48.036829,CARD_BLOCKED
TXN00003975,CARD000161,PURCHASE,Croma,11926.0,APPROVED,2026-04-15 12:02:48.036829,
TXN00003976,CARD000101,PURCHASE,Ola,45057.01,APPROVED,2026-04-02 11:51:48.036829,
TXN00003977,ACC0000697,TRANSFER,BookMyShow,29365.45,APPROVED,2026-04-19 01:42:48.036829,
TXN00003978,ACC0000034,TRANSFER,Swiggy,51145.85,APPROVED,2026-06-01 14:32:48.036829,
TXN00003979,ACC0000478,TRANSFER,Apollo Pharmacy,57732.37,APPROVED,2026-07-11 23:56:48.036829,
TXN00003980,CARD000151,PURCHASE,Reliance Digital,43669.08,APPROVED,2026-07-19 13:10:48.036829,
TXN00003981,CARD000176,PURCHASE,Jio Recharge,64982.81,APPROVED,2026-07-23 20:32:48.036829,
TXN00003982,CARD000213,PURCHASE,Amazon India,66409.91,APPROVED,2026-04-06 06:07:48.036829,
TXN00003983,ACC0000271,TRANSFER,BigBasket,35812.33,APPROVED,2026-04-03 13:55:48.036829,
TXN00003984,ACC0000131,PURCHASE,Ola,59407.07,APPROVED,2026-05-14 03:01:48.036829,
TXN00003985,CARD000196,PURCHASE,Croma,33475.37,APPROVED,2026-07-13 17:36:48.036829,
TXN00003986,ACC0000334,PURCHASE,Amazon India,47108.82,APPROVED,2026-06-06 14:02:48.036829,
TXN00003987,ACC0000693,PAYMENT,DMart,74142.15,APPROVED,2026-07-17 08:31:48.036829,
TXN00003988,CARD000260,PURCHASE,MakeMyTrip,11946.47,APPROVED,2026-03-29 17:34:48.036829,
TXN00003989,ACC0000274,DEPOSIT,BigBasket,14769.53,APPROVED,2026-06-13 05:34:48.036829,
TXN00003990,CARD000179,PURCHASE,Reliance Digital,67861.56,APPROVED,2026-03-31 04:13:48.036829,
TXN00003991,ACC0000062,DEPOSIT,Reliance Digital,73381.25,DECLINED,2026-07-04 20:59:48.036829,ACCOUNT_FROZEN
TXN00003992,ACC0000676,PAYMENT,Apollo Pharmacy,27516.75,APPROVED,2026-07-23 20:41:48.036829,
TXN00003993,ACC0000241,PURCHASE,Nykaa,73813.52,APPROVED,2026-04-09 13:18:48.036829,
TXN00003994,ACC0000099,PAYMENT,Jio Recharge,16344.9,APPROVED,2026-04-05 16:54:48.036829,
TXN00003995,ACC0000024,PAYMENT,Nykaa,72132.66,APPROVED,2026-07-11 03:10:48.036829,
TXN00003996,CARD000062,PURCHASE,Swiggy,38482.52,DECLINED,2026-05-23 02:45:48.036829,INSUFFICIENT_CREDIT_LIMIT
TXN00003997,ACC0000378,WITHDRAWAL,Amazon India,72150.83,APPROVED,2026-04-21 05:49:48.036829,
TXN00003998,ACC0000179,WITHDRAWAL,Reliance Digital,26844.44,APPROVED,2026-06-28 12:36:48.036829,
TXN00003999,ACC0000128,TRANSFER,Jio Recharge,69195.52,APPROVED,2026-06-20 23:07:48.036829,
